,publishedAt,title,tags,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
186,2021-06-18,新北今日新增76例 篩檢率提高陽性率降低 侯友宜呼籲民眾繼續出來篩檢也鼓勵接種疫苗!｜[直播回放]20210618｜三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '侯友宜', '新北市', '疫情', '武漢肺炎', '本土個案']",三立LIVE新聞,1586,5,4,0,4
187,2021-06-18,#三立最新 黑煙漫天！基隆正濱漁港驚傳火燒船意外 警消.民眾合力拖船幫滅火│記者 侯彩紅│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '黑煙', '基隆', '正濱漁港', '火燒船', '警消', '民眾', '合力拖船', '滅火']",三立LIVE新聞,2466,9,2,0,1
188,2021-06-18,"去年成11年來首見死亡""負成長""！曝最新10大死因""癌症""連續39年居於首位 曝北京檢疫6關卡 連""行李""也要PCR採檢？！│主播 黃家緯│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '死亡', '負成長', '死因', '癌症', '北京', '檢疫', 'PCR']",三立LIVE新聞,677,3,2,0,1
189,2021-06-18,"今增187例本土.21死亡個案""新北76.台北71""！24萬劑莫德納今下午抵台 台積電.郭董自購買疫苗...陳時中盼""德國製造德國直送""！｜【直播回放】20210618｜三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '莫德納', '疫苗', '國產', '美國', '代工', '陳時中', '指揮中心']",三立LIVE新聞,30161,164,41,0,27
190,2021-06-18,"#三立最新 再傳打疫苗猝死...台北市目前累計4長者病故 曝""勿在高溫下等待接種""血液黏稠恐釀血栓.中風│記者 邵子揚│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '打疫苗', '猝死', '台北市', '高溫', '接種', '血液黏稠', '血栓', '中風']",三立LIVE新聞,692,4,1,0,2
191,2021-06-18,"[一刀未剪]行政院正式授權""台積電.鴻海""代表政府洽購1000萬劑BNT疫苗!參考國際採購合約給製造商免責聲明!｜【焦點人物大現場】20210618｜三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '行政院', '鴻海', '台積電', '郭台銘', '疫苗', '武漢肺炎', '民間團體', '企業', '授權']",三立LIVE新聞,8830,133,11,0,60
192,2021-06-18,18號實體ATM可領孩童1萬元補貼! 四大超商腦筋動得快 紛紛祭出優惠促進買氣 │記者馬郁雯 李維庭│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '孩童', '補貼金', '超商', '優惠', '買氣', 'ATM']",三立LIVE新聞,1899,17,3,0,4
193,2021-06-18,"紓困4.0特別預算卡立院未三讀! 癥結點在國民黨主張""普發現金.確診必須國賠"" 民進黨痛批:卡住人民救命錢!│記者莊惠琪 游家瑋│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '紓困', '預算', 'KMT', '發現金', '確診', '國賠', '救命錢', '三讀', '立院']",三立LIVE新聞,2551,7,14,0,27
194,2021-06-18,"講不聽欸! 5移工""未戴罩""在巷底開烤肉趴 還敢辯稱自己沒違法? 花蓮也有長者群聚喝酒 見警巡邏還躲進小廟 跑給警方追? │記者張昱傑 呂彥 侯彩紅│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '巷弄', '花蓮', '群聚', '烤肉趴', '喝酒', '違規']",三立LIVE新聞,6954,36,5,0,25
195,2021-06-18,"憂群聚再次重演! 北市第二波接種疫苗""強化分流.下修預約名額"" 柯文哲快閃視察讚""分流奏效""│記者朱淑君 葛子綱│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '群聚', '疫情', '接種', '疫苗', '柯P', '分流', '網路預約']",三立LIVE新聞,679,4,6,0,1
196,2021-06-18,"你還有另一個選擇! ""保單借款""紓困將提前7月上路 借款利率1.28%比勞工紓困貸款還低 保險專家提醒:並不是所有保單都能借│記者張珈瑄 唐薏程│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '保單借款', '紓困', '利率', '借款', '勞工紓困貸款', '保險', '申請']",三立LIVE新聞,3140,16,3,0,14
197,2021-06-18,"以偶像名義捐贈! Super Junior台灣粉絲們""贈1000件隔離衣""送新竹縣消防局 為台灣防疫貢獻心力!│記者張浩譯 夏邦明│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '偶像', '捐贈', 'SJ', '隔離衣', '新竹', '消防局', '防疫', '粉絲', 'Super Junior']",三立LIVE新聞,999,28,2,0,4
198,2021-06-18,"柯文哲宣布""萬華不再是熱區""! 剝皮寮快篩站將改成""疫苗注射站"" 熱心外送員投入""獨老專案""為熱區送餐超暖心!│記者張哲豪 鄭遠龍│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '熱區', '萬華', '剝皮寮', '疫苗注射站', '外送員', '獨老專案', '送餐', '外送']",三立LIVE新聞,1311,12,0,0,2
199,2021-06-18,"火氣這麼大? 擦撞竟變砸車 駕駛慘遭""五漢""拖下車痛毆 連衣服都撕破│記者 曹勝彰 陳政棟│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '擦撞', '行車糾紛', '痛毆', '台中', '五漢']",三立LIVE新聞,27701,81,6,0,52
200,2021-06-18,"#三立最新 北農爆18人確診遭員工爆隱匿疫情 ""憂汙染蔬果""?北農出面駁斥:勿以訛傳訛 │【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '北農', '蔬果', '病毒', '黃向羣', '確診', '超市']",三立LIVE新聞,1168,5,5,0,3
201,2021-06-18,"失智症沒納第五順位！失智染疫""死亡率2-4成"" 9萬名患者染疫風險高 協會籲應納入疫苗接種第五順位│記者 蔡駿琪 周冠宇│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '失智', '死亡', '第五順位', '風險', '疫苗']",三立LIVE新聞,826,3,0,0,1
202,2021-06-18,"稱""每日夜不成眠""郭台銘為BNT疫苗盼會見蔡總統！考慮繞過""上海復星"" 郭買BNT要政府明確表態 府方:樂意見面會談│記者 王韻筑 江文賢│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '郭台銘', '鴻海', '永齡', '總統', 'BNT', '疫苗', '上海復星']",三立LIVE新聞,1632,12,2,0,11
203,2021-06-18,"氣若游絲向媳喊""救命""後不治...82歲洗腎翁打疫苗後返家發燒 看護協助服用普拿疼再送醫仍不治 家屬諸多質疑盼求真相│記者 張峻棟 林韋志 吳伊哲│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '疫苗', '死亡', '洗腎', '普拿疼', '救命']",三立LIVE新聞,1013,5,1,0,2
204,2021-06-18,"新北""冷區""金山爆家庭群聚！本土確診+1機動揪快篩陽接觸者 醫師呼籲:續追傳染源│記者 林俊華 羅珮瑜│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '新北', '金山', '本土', '機動', '快篩', '陽性', '感染源', '家庭群聚']",三立LIVE新聞,495,0,0,0,0
205,2021-06-18,"又有防疫旅館""混住""！淡水蘊泉庄旅館遭爆接待藥廠跟科技公司 與隔離民眾""混居"" 遭新北市府祭出重罰50萬勒令停業│記者 郭翊軒 徐湘芸│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '淡水', '蘊泉庄', '防疫旅館', '藥廠', '科技公司', '混居', '混住', '停業', '開罰']",三立LIVE新聞,514,3,0,0,1
206,2021-06-18,"高雄2監獄遭爆排""第5順位""卻插隊打疫苗 衛生局澄清:按照規定通知造冊 第二監獄:目前先喊停│記者 涂永全 李承諺│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '監獄', '插隊', '疫苗', '接種', '衛生局', '高雄']",三立LIVE新聞,566,2,1,0,2
207,2021-06-18,"造謠對你有什麼好處嗎？把轉送站說成是染疫集中所 PO文男遭法辦 網傳""高端徵求青少年試驗""還稱是挺國產才轉貼│記者 邵子揚 呂紹伯│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '武漢肺炎', 'covid-19', '造謠', '假訊息', '高端', '青少年', '試驗', '國產', '馬偕']",三立LIVE新聞,4691,17,6,0,51
208,2021-06-18,#三立最新 紓困預算卡立法院 國民黨主張普發現金.確診死亡國賠!綠委批藍卡人民救命錢!│記者莊惠琪│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '紓困', '預算', '立法院', '國民黨', '現金', '死亡國賠', '人民救命錢']",三立LIVE新聞,7706,55,22,0,162
209,2021-06-18,"#三立最新 萬華疫情降改為""非熱區""!剝皮寮快篩站""功成身退""轉型疫苗注射站! 繼續為民眾服務 │記者張哲豪│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '萬華', '非熱區', '剝皮寮', '率篩站', '注射站', '疫苗']",三立LIVE新聞,1365,2,6,0,0
210,2021-06-18,"#三立最新 粉絲以偶像""Super Junior""名義捐贈1000件隔離衣 送抵新竹縣消防局 力挺防疫第一線│記者夏邦明│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', 'Super Junior', '隔離衣', '粉絲.偶像', '防疫']",三立LIVE新聞,2572,58,3,0,2
211,2021-06-18,"#三立最新 屏東失智長者接種完隔日猝死身亡...出現""呼吸急促""狀況 衛生局正在釐清是否和疫苗有關連│記者朱怡蓉│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '疫苗', '猝死', '長者', '失智', '糖尿病', '衛生局']",三立LIVE新聞,1858,9,2,0,7
212,2021-06-18,"#三立最新 太自私!暴力男為轉院被拒絕而怒罵醫護""不雅字句""甚至動手推護理師 大鬧醫院遭起訴│記者 陳逸潔│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '轉院', '醫護', '不雅字句', '護理師', '醫院', '起訴']",三立LIVE新聞,3845,30,3,0,17
213,2021-06-18,"#三立最新 台灣確診.隔離人數居高不下 防疫保單理賠金愈墊愈高!台產防疫神單日理賠""上百件""!金額已達2.4億...│記者 張珈瑄│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '防疫保單', '理賠金額', '台產', '保單', '保險', '理賠金']",三立LIVE新聞,1455,5,2,0,7
214,2021-06-18,#三立最新 紓困4.0育兒津貼今日開領!民眾可到4大超商ATM進行領取!民眾讚操作簡單方便│記者馬郁雯│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '紓困', '育兒津貼', 'ATM', '超商', '3大銀行']",三立LIVE新聞,681,3,2,0,6
215,2021-06-18,"#三立最新 高雄疫苗第二波開放""82-86歲長者.65-74歲原住民長者""開打 全市設置17站 長輩施打完如有異常狀況""儘速就醫"" │記者 古芙仙│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '高雄', '長者', '原住民長者', '疫苗', '副作用']",三立LIVE新聞,1666,15,6,0,5
216,2021-06-18,"#三立最新 高雄兩間監獄傳出矯正人員""插隊施打""疫苗 衛生局澄清考慮監獄""群聚風險""提早通知造冊│記者 李承諺│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '監獄', '高雄', '插隊', '疫苗', '矯正人員']",三立LIVE新聞,2428,11,4,0,6
217,2021-06-18,#三立最新 第二批AZ已配發!北市共領5.4萬劑 開放80歲以上長者接種疫苗 台大醫院9點開打上百位醫護現場做準備 │記者 曾佳萱│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', 'AZ疫苗', '80歲長者', '臺大醫院', '醫護', '猝死']",三立LIVE新聞,2503,21,3,0,7
218,2021-06-18,指揮中心證實! 24萬劑莫德納疫苗今下午4點左右抵台 郭台銘捐贈疫苗 陳宗彥:蔡總統將安排與郭董見面│【直播回放】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲']",三立LIVE新聞,9116,99,16,0,36
219,2021-06-18,"冷靜處理不行嗎?直行車擦撞百萬名車被撞男子火大撂友""砸車""還圍毆駕駛 警方依法開罰│記者 侯彩紅│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '車禍', '擦撞', '砸車', '圍毆', '群聚', '口罩']",三立LIVE新聞,29375,90,9,0,53
220,2021-06-18,莫德納今日下午即將抵台!陳時中鬆口若第一類到第三類名冊施打完畢 孕婦有機會排在這波優先施打名單!│記者 侯彩紅│【LIVE大現場】20210618│三立新聞台,"['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '莫德納', '陳時中', '桃園機場', '名冊', '孕婦']",三立LIVE新聞,17278,129,12,0,50
221,2021-06-18,"我的身體好像一把火~10縣市高溫警訊 民眾""多補水.防曬""避免中暑 下週出門記得帶傘梅雨影響時間長恐徘迴至月底│氣象主播陳宥蓉│【三立準氣象】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '天氣', '預報', '三立準氣象', '補水', '防曬', '中暑', '梅雨']",三立LIVE新聞,2764,40,4,0,0
222,2021-06-18,"撫慰人心!龍千玉領軍台語界23位大咖獻聲""手牽手抗疫!用歌聲為前線英雄.人民加油打氣""│記者 林昆慶 王承偉│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '龍千玉', '台語', '手牽手', '歌聲', '歌星', '張秀卿', '朱海君', '翁立友', '謝金晶']",三立LIVE新聞,3958,77,6,0,12
223,2021-06-18,"陳時中為疫苗進貨速度慢致歉 否認護航""國產疫苗"" 表示政府會積極爭取國際疫苗!│記者 程彥豪 方柏丰│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '陳時中', '疫苗', '國產疫苗', 'BNT', '國劑疫苗', '郭台銘']",三立LIVE新聞,2156,51,11,0,38
224,2021-06-18,"才過半年高雄""今日戲院""又塌!疑快怪手施工釀禍..3戶民宅受到波及鄰居拔腿狂命奔跑所幸沒人受傷│記者 凌毓鈞 孟國華│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '今日戲院', '怪手', '施工', '民宅', '倒塌']",三立LIVE新聞,7426,23,2,0,7
225,2021-06-18,"想到我的鼻孔...首款""國產""居家快篩試劑將上路! 醫生憂鼻腔採樣困難度高""偽陰性""恐會增加反而浪費試劑!│記者 林昆慶 王承偉│【LIVE大現場】20210618│三立新聞台","['三立新聞', '最新消息', 'LIVE', '三立iNEWS', '三立', '新聞', '直播', '網路直播', '最新', '即時', '新聞快訊', '蔡英文', '習近平', '蘇貞昌', '韓國瑜', '馬英九', '江啟臣', '柯文哲', '國產快篩試劑', '國產', '鼻腔', '採樣', '偽陰性', '居家']",三立LIVE新聞,999,13,1,0,5
